,Coordinates,Date,Location,Place,Query,ScreenName,Text,TweetId,UserId,Cat,State
115,,Sun Mar 17 17:08:13 +0000 2019,"Alabama, USA","{'id': '56c9f474a934e9fe', 'url': 'https://api.twitter.com/1.1/geo/id/56c9f474a934e9fe.json', 'place_type': 'city', 'name': 'Hoover', 'full_name': 'Hoover, AL', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-86.912935, 33.294784], [-86.607247, 33.294784], [-86.607247, 33.476326], [-86.912935, 33.476326]]]}, 'attributes': {}}",Panerabread,MsMoLogan,@LadyMayanna @VoidDancerASU @MercedesBenz @Tesla @BMWUSA Not even just a purse anything... like briefcases/backpack… https://t.co/uosaMkplSu,1107327792948097024,294384225,healthy,al
116,,Sun Mar 17 17:08:02 +0000 2019,,,Panerabread,tlw21677,@panerabread stopped in local spot asking about a donation for my daughters cancer fundraiser they said no who do i talk to,1107327746395566081,2408326072,healthy,probably not us
117,,Sun Mar 17 17:06:31 +0000 2019,Chicago,,Panerabread,NateWags11,@panerabread Ur so silly,1107327364772646912,255194484,healthy,probably not us
118,,Sun Mar 17 17:04:16 +0000 2019,,,Panerabread,park_boca,RT @panerabread: Here’s to hoping you find your pot of gold. #StPaddysDay https://t.co/KihkBvVGb7,1107326796268109826,1101649017841184768,healthy,probably not us
119,,Sun Mar 17 16:59:56 +0000 2019,,,Panerabread,Swifty_Spice,@yourillus1onist @panerabread Tbh I wish I was a Taurus rn,1107325707833741313,1062900327073112064,healthy,probably not us
120,,Sun Mar 17 16:59:15 +0000 2019,"California, USA",,Panerabread,centerjake_,@Ninerjamie @Pantera @panerabread No I think he was just hungry and it was a Freudian slip 😂,1107325536521510912,384204031,healthy,ca
121,,Sun Mar 17 16:58:00 +0000 2019,,,Panerabread,BranFanHQ,RT @jakemiller: Hey @panerabread can we please bring back the chipotle chicken sandwich plz plz plz,1107325223035121669,625952239,healthy,probably not us
122,,Sun Mar 17 16:56:06 +0000 2019,Near the Gateway Arch,,Panerabread,CPetersen_CS,@panerabread Any chance of getting some lower sodium options?  1000+ to 3000+ mgs per bowl for soups and mac &amp; chee… https://t.co/2cdIi0hZmI,1107324742984445952,458979801,healthy,probably not us
123,,Sun Mar 17 16:54:46 +0000 2019,Holy ground,,Panerabread,yourillus1onist,@panerabread holla at ya girl pls I’m thirsty (actually hungry though pls) https://t.co/pPtUt8nCpE,1107324406907486211,1030110177461194752,healthy,probably not us
124,,Sun Mar 17 16:54:36 +0000 2019,"Neptune Beach, FL",,Panerabread,Amstrix1,@panerabread Who assigned squash soup to Scorpio? That’s a big fat no for this Scorpio,1107324366109532161,435383764,healthy,fl
125,,Sun Mar 17 16:52:32 +0000 2019,Holy ground,,Panerabread,yourillus1onist,YOU AINT WRONG. I’m a slut for clam chowder. https://t.co/sZ8uXetU06,1107323847488012288,1030110177461194752,healthy,probably not us
126,,Sun Mar 17 16:50:48 +0000 2019,"40.47, 73.58",,Panerabread,porcinea,"Slammed @panerabread so order not as expected. Tasty sandwich, though. https://t.co/l0yrO4SCNL",1107323410311507970,14783740,healthy,probably not us
127,,Sun Mar 17 16:48:42 +0000 2019,,,Panerabread,gIitteronfloor,I’m not fucking clam chowder wtf I’m definitely tomato https://t.co/hC5MzOV3FJ,1107322880319053824,3155436064,healthy,probably not us
128,,Sun Mar 17 16:48:15 +0000 2019,"st. louis, missouri",,Panerabread,anyamaximoff,WHY DIDNT I SEE THIS FUCK https://t.co/ZezLLA8sLT,1107322766997495808,2204116976,healthy,mo
129,,Sun Mar 17 16:47:51 +0000 2019,"Los Angeles, CA",,Panerabread,contrashelby,This ain’t it https://t.co/ebsZJGz6qY,1107322667894366209,2446540842,healthy,ca
130,,Sun Mar 17 16:47:41 +0000 2019,west michigan,,Panerabread,cloud21wAM,@jakemiller @panerabread PLEASE?,1107322625322336256,421635326,healthy,probably not us
131,,Sun Mar 17 16:47:36 +0000 2019,capitol,,Panerabread,Wateruh_,y’all a damn lie https://t.co/GGSDEx0VaR,1107322602832515072,2214970687,healthy,probably not us
132,,Sun Mar 17 16:47:01 +0000 2019,up,,Panerabread,luvkreator,I paid $8 for some @panerabread mac and cheese that barely has noodles in it 😪 they been letting me down for a while now .,1107322457386635265,1039203712965795840,healthy,probably not us
133,,Sun Mar 17 16:46:27 +0000 2019,"Syracuse, NY",,Panerabread,JasonSCSM,@panerabread Make an Italian Wedding. Then we'll talk,1107322313559756800,48718103,healthy,ny
134,,Sun Mar 17 16:45:25 +0000 2019,At My House,,Panerabread,TheSr101,@emmmmdog https://t.co/lqppQICdTw,1107322056260096001,1011280266353168384,healthy,probably not us
135,,Sun Mar 17 16:45:20 +0000 2019,Ohio,,Panerabread,ZacharyStutz,RT @jakemiller: Hey @panerabread can we please bring back the chipotle chicken sandwich plz plz plz,1107322033795489794,276754583,healthy,oh
136,,Sun Mar 17 16:45:07 +0000 2019,Springfield PA,,Panerabread,lcvalent,"@panerabread Do you sell the passion papaya green tea by the bottle? I'm trying to cut out soda, and this is so del… https://t.co/hwtSJaij07",1107321977503707138,270045500,healthy,probably not us
137,,Sun Mar 17 16:43:54 +0000 2019,"Denver, Colorado",,Panerabread,MaryBMacke,RT @panerabread: Here’s to hoping you find your pot of gold. #StPaddysDay https://t.co/KihkBvVGb7,1107321672481361925,45708097,healthy,co
138,,Sun Mar 17 16:40:25 +0000 2019,"ï¿½T: 38.71658,-90.30351",,Panerabread,PrettiMika,Me when I found out @panerabread removed hazelnut cream cheese https://t.co/j3UtU29LvQ,1107320797474025474,20815361,healthy,probably not us
139,,Sun Mar 17 16:39:58 +0000 2019,"Los Angeles, CA",,Panerabread,Missjsinclair,I found out y’all put them cups of soup in the microwave and I ain’t been the same. https://t.co/OodrMBui8V,1107320684726804480,2538049613,healthy,ca
140,,Sun Mar 17 16:38:26 +0000 2019,,,Panerabread,__________sean,@panerabread hey that’s not a bacon Mac and cheese 🤔 https://t.co/PyLrm65THB,1107320298855116800,326150277,healthy,probably not us
141,,Sun Mar 17 16:38:02 +0000 2019,,,Panerabread,BickleKun,@panerabread Can you make the French Onion unclean again? Short of making it on site from scratch with a beef roast… https://t.co/Aq9SJuWETt,1107320194727325698,2155061074,healthy,probably not us
142,,Sun Mar 17 16:37:52 +0000 2019,"Cape Coral, Florida","{'id': 'fbd1502e5edce6bf', 'url': 'https://api.twitter.com/1.1/geo/id/fbd1502e5edce6bf.json', 'place_type': 'city', 'name': 'Cape Coral', 'full_name': 'Cape Coral, FL', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-82.069567, 26.531814], [-81.9041014, 26.531814], [-81.9041014, 26.741146], [-82.069567, 26.741146]]]}, 'attributes': {}}",Panerabread,USFBullgirl30,So excited @panerabread in South Cape Coral is finally open!!! #breadislife,1107320153216372737,57189212,healthy,fl
143,,Sun Mar 17 16:37:23 +0000 2019,Auradon,,Panerabread,dovelycamerin,RT @jakemiller: Hey @panerabread can we please bring back the chipotle chicken sandwich plz plz plz,1107320031413706752,1082473702732808192,healthy,probably not us
144,,Sun Mar 17 16:37:14 +0000 2019,Metro Chicago,,Panerabread,Snowfallwinter_,@SocialBflyMag @Cheesecake @Sephora @BedBathBeyond @saks @panerabread @Spafinder @lordandtaylor Really nice giveawa… https://t.co/5VoXx4Gowi,1107319996647174144,928092637911044097,healthy,probably not us
145,,Sun Mar 17 16:36:34 +0000 2019,Florida,,Panerabread,smethvin,"RT @SocialBflyMag: How/Where do u celebrate #StPatricksDay ? Which would u shop if u #win $250 Gift Card:
@cheesecakefactory @sephora @bedb…",1107319828354924544,26038606,healthy,fl
146,,Sun Mar 17 16:36:32 +0000 2019,Florida,,Panerabread,smethvin,@SocialBflyMag @Sephora @saks @panerabread @Spafinder @lordandtaylor @BedBathBeyond  and we are eating some good food today.,1107319817466449921,26038606,healthy,fl
147,"{'type': 'Point', 'coordinates': [-78.7425437, 35.7555093]}",Sun Mar 17 16:35:53 +0000 2019,"Cary, NC","{'id': '5c6bd208d7ddf9f6', 'url': 'https://api.twitter.com/1.1/geo/id/5c6bd208d7ddf9f6.json', 'place_type': 'city', 'name': 'Cary', 'full_name': 'Cary, NC', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-78.9448945, 35.6443837], [-78.7291467, 35.6443837], [-78.7291467, 35.867993], [-78.9448945, 35.867993]]]}, 'attributes': {}}",Panerabread,dragondream,"I'm at @PaneraBread in Cary, NC https://t.co/QUpw4WbXBy https://t.co/UuUsMKEchy",1107319656891715584,15493987,healthy,nc
148,,Sun Mar 17 16:35:53 +0000 2019,,,Panerabread,juliakatmorse,@murrpus @panerabread utahs the only state without it i believe 💔,1107319654555357185,350590146,healthy,probably not us
149,,Sun Mar 17 16:35:35 +0000 2019,"Fort Myers, FL","{'id': '4ec01c9dbc693497', 'url': 'https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json', 'place_type': 'admin', 'name': 'Florida', 'full_name': 'Florida, USA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-87.634643, 24.396308], [-79.974307, 24.396308], [-79.974307, 31.001056], [-87.634643, 31.001056]]]}, 'attributes': {}}",Panerabread,kyraroberts19,I’m calling the cops https://t.co/Airj2CCKs1,1107319579762720768,1255859365,healthy,fl
150,,Sun Mar 17 16:34:00 +0000 2019,Metro Chicago,,Panerabread,Snowfallwinter_,"RT @SocialBflyMag: Feeling Lucky? More on our Instagram&amp;YouTube. Subscribed? #win March $250 Gift Card:
@Cheesecake  @Sephora  @BedBathBeyo…",1107319182935445504,928092637911044097,healthy,probably not us
151,,Sun Mar 17 16:33:28 +0000 2019,,,Panerabread,a_macc11,Aquarius for the win https://t.co/8DLWEVHfF0,1107319046133948416,480842836,healthy,probably not us
152,"{'type': 'Point', 'coordinates': [-122.1559424, 47.7547034]}",Sun Mar 17 16:32:20 +0000 2019,"Seattle, Washington","{'id': '59454533edec2571', 'url': 'https://api.twitter.com/1.1/geo/id/59454533edec2571.json', 'place_type': 'city', 'name': 'Woodinville', 'full_name': 'Woodinville, WA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-122.1764064, 47.723831], [-122.108973, 47.723831], [-122.108973, 47.776251], [-122.1764064, 47.776251]]]}, 'attributes': {}}",Panerabread,JoshvanHulst,"Getting something to eat (at @PaneraBread in Woodinville, WA) https://t.co/0Olg9JsF8L https://t.co/s7knViJtlH",1107318760157990913,18524504,healthy,wa
153,,Sun Mar 17 16:29:48 +0000 2019,"Ohio, USA",,Panerabread,vernisseduarte,THAT IS DIsgUSTING https://t.co/asJfl6JhJn,1107318123445784577,994022000,healthy,oh
154,,Sun Mar 17 16:28:48 +0000 2019,,,Panerabread,codyjames115,RT @jakemiller: Hey @panerabread can we please bring back the chipotle chicken sandwich plz plz plz,1107317872244736000,855426314655981568,healthy,probably not us
155,,Sun Mar 17 16:27:03 +0000 2019, CT🔁LA,,Panerabread,itsreallyindia,RT @jakemiller: Hey @panerabread can we please bring back the chipotle chicken sandwich plz plz plz,1107317433361145856,302321399,healthy,probably not us
156,,Sun Mar 17 16:24:49 +0000 2019,"Melbourne, FL",,Panerabread,cajun_queen14,Wtf Panera hop OFF https://t.co/2sWhEWwBRK,1107316868472360960,51879186,healthy,fl
157,,Sun Mar 17 16:24:42 +0000 2019,,,Panerabread,_aileensaavedra,RT @jakemiller: Hey @panerabread can we please bring back the chipotle chicken sandwich plz plz plz,1107316839183343616,1062875097743089664,healthy,probably not us
158,,Sun Mar 17 16:24:28 +0000 2019,they/them,,Panerabread,Nanakun622,RT @panerabread: Here’s to hoping you find your pot of gold. #StPaddysDay https://t.co/KihkBvVGb7,1107316783378137088,900956118683275265,healthy,probably not us
159,,Sun Mar 17 16:19:46 +0000 2019,Produce section,,Panerabread,grl_pwr_666,@iamtiffunny @panerabread Mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm mmmmmmmmmmmmmmmmmmmm… https://t.co/0hT9aM2kV1,1107315597493231616,512709976,healthy,probably not us
160,,Sun Mar 17 16:15:04 +0000 2019,,,Panerabread,nina0561,RT @panerabread: Mac + tomato soup = a combo so obviously delicious you’ll wonder why you didn’t try it sooner. Visit https://t.co/NJ5BGEhp…,1107314416268308480,2376050954,healthy,probably not us
161,,Sun Mar 17 16:13:13 +0000 2019,,,Panerabread,bevymom2,RT @jakemiller: Hey @panerabread can we please bring back the chipotle chicken sandwich plz plz plz,1107313950901915648,3081971036,healthy,probably not us
162,,Sun Mar 17 16:12:30 +0000 2019,"Pittsburgh, PA",,Panerabread,Zac_sbr,Is this a joke https://t.co/YXqFkgpCIq,1107313769573769216,943710158,healthy,pa
163,,Sun Mar 17 16:11:48 +0000 2019,Massachusetts ,,Panerabread,melevant_,How is Panera still in business? https://t.co/y8yfovDCy1,1107313596508372992,380525492,healthy,ma
164,,Sun Mar 17 16:10:27 +0000 2019,,,Panerabread,eelyah_,I second this @panerabread https://t.co/tvueUq49Rj,1107313253464621057,299135212,healthy,probably not us
165,,Sun Mar 17 16:05:43 +0000 2019,"York, PA","{'id': '07d9db166c884000', 'url': 'https://api.twitter.com/1.1/geo/id/07d9db166c884000.json', 'place_type': 'poi', 'name': 'Panera Bread', 'full_name': 'Panera Bread', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-76.76765441894531, 39.965280086303764], [-76.76765441894531, 39.965280086303764], [-76.76765441894531, 39.965280086303764], [-76.76765441894531, 39.965280086303764]]]}, 'attributes': {}}",Panerabread,JenBCreative,Because sometimes you deserve a delicious lunch break!! @panerabread #artist #lunchtime #metime https://t.co/058iGNEdHi,1107312064698175488,820381697837584385,healthy,pa
166,,Sun Mar 17 16:05:24 +0000 2019,the SoCal ☀️ has grown on me,,Panerabread,yeahsoainokea,"@jakemiller @panerabread Also, can we bring back the chicken caesar sandwich? 😁",1107311983672602624,90978539,healthy,probably not us
167,,Sun Mar 17 16:04:43 +0000 2019,Georgia,,Panerabread,ahhartley,Ah @panerabread you are always behind on rapid pick ups.,1107311813933367296,349868798,healthy,ga
168,,Sun Mar 17 16:04:16 +0000 2019,United States,,Panerabread,meghanobrien,@pinkypierce @panerabread That looks like an Asian salad and not a Thai salad. The Thai has cashews and red pepper… https://t.co/Fd5jt3VKdf,1107311699286282241,18662989,healthy,probably not us
169,,Sun Mar 17 16:03:13 +0000 2019,"Norfolk, VA",,Panerabread,dirtgrubx3,@panerabread Who hurt you?,1107311433832898560,17196043,healthy,va
170,,Sun Mar 17 16:02:59 +0000 2019,💞,,Panerabread,BabyAdreana,RT @jakemiller: Hey @panerabread can we please bring back the chipotle chicken sandwich plz plz plz,1107311375443996672,2355000102,healthy,probably not us
171,,Sun Mar 17 16:02:02 +0000 2019,Zooey loves Joey💕,,Panerabread,TotallyZooey,RT @jakemiller: Hey @panerabread can we please bring back the chipotle chicken sandwich plz plz plz,1107311136620326912,1224891816,healthy,probably not us
172,,Sun Mar 17 16:01:51 +0000 2019,"Washington, USA",,Panerabread,rho_sheldon,RT @panerabread: Here’s to hoping you find your pot of gold. #StPaddysDay https://t.co/KihkBvVGb7,1107311092189949952,1023363082892894208,healthy,wa
173,,Sun Mar 17 15:57:40 +0000 2019,"NYC, Millburn / Short Hills NJ",,Panerabread,ceceilia0502,RT @panerabread: 2018: Soup and Sandwich. 2019: Soup ON sandwich. Check out all the #YouMix2 hacks here: https://t.co/NJ5BGEhpfY. https://t…,1107310039109419008,15083114,healthy,probably not us
174,,Sun Mar 17 15:53:27 +0000 2019,"Connecticut, USA",,Panerabread,iBrownsugar__,@panerabread yeah ... imma go with broccoli &amp; cheddar ♎️,1107308976650309636,100295773,healthy,ct
175,,Sun Mar 17 15:52:23 +0000 2019,,,Panerabread,trampcantsing,"“I really love all the painings of bread. Such a niche catagorey, I love it. “ @Bigsquidenergy @panerabread",1107308707040452609,840767971,healthy,probably not us
176,,Sun Mar 17 15:52:16 +0000 2019,Nawf California,,Panerabread,MarmarHoopstar1,Absolutely not https://t.co/Io7ofOaoMm,1107308677063569408,743943648,healthy,probably not us
177,,Sun Mar 17 15:52:01 +0000 2019,"Fond du Lac, WI",,Panerabread,MarianWLacrosse,"Made it to Colorado! First stop, a long awaited brunch at @panerabread #SabreWLax #SoTired #IsItNapTimeYet https://t.co/xAZ2PwuJIn",1107308617718353920,931238796892561414,healthy,wi
178,,Sun Mar 17 15:49:34 +0000 2019,"Long Island, NY",,Panerabread,ramosalex24,RT @jakemiller: Hey @panerabread can we please bring back the chipotle chicken sandwich plz plz plz,1107307997468995586,221513991,healthy,ny
179,,Sun Mar 17 15:48:12 +0000 2019,"Washington, USA",,Panerabread,KelsieHeiden,RT @jakemiller: Hey @panerabread can we please bring back the chipotle chicken sandwich plz plz plz,1107307656237084672,1177649977,healthy,wa
180,,Sun Mar 17 15:47:30 +0000 2019,,,Panerabread,evafont_,RT @chiedfricken: Hey @panerabread please get better lids for your cups I’m tired of struggling to put it on everytime,1107307478323212289,3393307913,healthy,probably not us
181,,Sun Mar 17 15:47:05 +0000 2019,sag ☼ libra ☽ taurus ⇑,,Panerabread,badluvem,@jakemiller @panerabread jake doing the lord works,1107307374774288385,1110215952,healthy,probably not us
182,,Sun Mar 17 15:46:58 +0000 2019,,,Panerabread,Lexy_1999_2017,RT @jakemiller: Hey @panerabread can we please bring back the chipotle chicken sandwich plz plz plz,1107307346286436352,2529013116,healthy,probably not us
183,,Sun Mar 17 15:46:03 +0000 2019,"Los Angeles, CA",,Panerabread,LilBurBlu,RT @Blike_Dante: What in the gotdamn fuck https://t.co/Cqy90x6HMX,1107307114068754432,882799927348183040,healthy,ca
184,,Sun Mar 17 15:45:32 +0000 2019,"New York, NY",,Panerabread,Guy_N_Glasses,Wrong! Taurus has no favorite. We just eat them all. No discrimination. https://t.co/Ri7jp0EFOg,1107306985018589184,727695822,healthy,ny
185,,Sun Mar 17 15:43:25 +0000 2019,,,Panerabread,joefromphilly1,@SDD2K18 @panerabread https://t.co/Iyp17vJh0Z,1107306453210140672,2783238448,healthy,probably not us
186,,Sun Mar 17 15:42:58 +0000 2019,"Florida, USA",,Panerabread,LifeOfRonny,@Theseedbeader @panerabread You had it right the first time.,1107306336948285442,752176971631788032,healthy,fl
